id,occurred_at,district,region,severity,latitude,longitude,accident_type,casualties,vehicles_involved,weather,source
252,8/31/2024 14:14,Uzhhorod,Zakarpatska,1,49.890035,22.425727,rollover,0,4,rain,Opendatabot
253,5/18/2019 6:06,Chornomorsk,Odeska,2,49.609019,31.815975,pedestrian,3,2,snow,Telegram
254,3/3/2019 7:18,Kamianske,Dniprovska,1,52.211065,24.869981,other,4,4,rain,Telegram
255,7/7/2023 5:00,Haisyn,Vinnytska,3,51.602953,29.889825,rollover,0,3,fog,OSM
256,4/13/2019 10:26,Zolochiv,Lvivska,3,47.850154,23.75673,collision,5,4,fog,OSM
257,10/23/2019 3:15,Mukachevo,Zakarpatska,1,48.231598,38.308211,other,1,2,snow,OSM
258,3/8/2025 9:52,Haisyn,Vinnytska,2,48.205007,22.488595,collision,4,2,snow,Telegram
259,8/27/2025 20:12,Mukachevo,Zakarpatska,2,47.172799,39.901491,collision,4,1,storm,Telegram
260,9/21/2019 8:01,Chuhuiv,Kharkivska,2,45.367122,24.69196,rollover,0,2,storm,OSM
261,6/17/2021 5:27,Brovary,Kyivska,3,50.317681,33.716694,collision,3,1,fog,OSM
262,9/14/2021 14:15,Lozova,Kharkivska,1,46.359508,30.467184,hit_and_run,4,2,storm,Telegram
263,10/3/2019 2:07,Kamianske,Dniprovska,3,47.718312,35.352199,pedestrian,1,2,fog,Opendatabot
264,7/25/2020 11:19,Kharkiv,Kharkivska,2,47.65178,22.62773,other,0,4,snow,Telegram
265,7/3/2025 22:51,Chuhuiv,Kharkivska,3,50.829558,33.294079,hit_and_run,2,3,rain,Opendatabot
266,8/8/2019 11:27,Odesa,Odeska,1,51.63308,24.088022,rollover,0,3,clear,OSM
267,8/8/2025 22:07,Lviv,Lvivska,1,44.744734,29.944822,collision,2,2,snow,Opendatabot
268,2/17/2024 5:42,Zhmerynka,Vinnytska,1,47.944882,22.02081,hit_and_run,2,2,rain,Telegram
269,4/10/2024 4:10,Odesa,Odeska,1,47.102848,31.321872,collision,4,1,clear,OSM
270,10/17/2019 9:30,Berehove,Zakarpatska,3,49.788837,30.671859,other,0,1,rain,Opendatabot
271,10/4/2025 12:59,Uzhhorod,Zakarpatska,1,51.116709,37.035011,hit_and_run,0,3,clear,Opendatabot
272,1/21/2025 22:38,Zolochiv,Lvivska,2,46.217859,29.033475,rollover,4,1,clear,Telegram
273,3/28/2022 20:51,Vinnytsia,Vinnytska,1,46.999642,25.081654,rollover,0,4,rain,Opendatabot
274,2/4/2023 23:04,Berehove,Zakarpatska,1,51.620004,36.611733,pedestrian,2,2,fog,OSM
275,11/18/2022 6:06,Uzhhorod,Zakarpatska,1,51.697808,28.885469,rollover,0,3,snow,Opendatabot
276,8/20/2023 20:18,Zolochiv,Lvivska,3,51.221642,27.642827,rollover,0,1,rain,Opendatabot
277,2/27/2022 23:32,Dnipro,Dniprovska,2,46.000164,26.141485,other,0,2,storm,Opendatabot
278,9/19/2022 13:38,Lviv,Lvivska,1,48.153734,32.32148,rollover,5,1,rain,OSM
279,7/10/2024 0:09,Uzhhorod,Zakarpatska,2,49.715552,38.362461,collision,5,3,snow,Telegram
280,12/27/2021 8:26,Odesa,Odeska,1,48.803789,25.869724,collision,0,3,fog,Telegram
281,2/23/2025 17:48,Zhmerynka,Vinnytska,1,48.579044,24.423174,hit_and_run,5,1,clear,Opendatabot
282,3/7/2025 23:39,Zhmerynka,Vinnytska,1,49.95768,33.246448,rollover,4,2,snow,Opendatabot
283,4/5/2025 21:08,Chuhuiv,Kharkivska,3,50.255708,30.204942,collision,4,3,fog,Opendatabot
284,7/8/2021 17:41,Sokal,Lvivska,1,44.82636,26.078447,rollover,1,1,snow,Telegram
285,7/16/2025 10:08,Mukachevo,Zakarpatska,1,51.248487,31.119831,collision,3,1,fog,Opendatabot
286,10/23/2020 1:38,Zhmerynka,Vinnytska,3,49.21393,30.153503,other,3,3,rain,Opendatabot
287,8/20/2024 21:39,Kamianske,Dniprovska,1,49.120819,34.814073,hit_and_run,5,4,snow,OSM
288,12/6/2020 22:57,Zhmerynka,Vinnytska,2,48.604784,34.223199,rollover,0,2,snow,OSM
289,11/1/2023 2:11,Odesa,Odeska,1,45.768199,35.495623,hit_and_run,2,4,fog,Telegram
290,7/26/2021 23:17,Sokal,Lvivska,1,47.315,23.552524,hit_and_run,5,1,snow,Telegram
291,5/26/2024 8:46,Obukhiv,Kyivska,3,49.406992,36.910059,hit_and_run,3,4,clear,OSM
292,7/10/2021 11:32,Sokal,Lvivska,3,51.607095,35.09098,other,5,1,rain,OSM
293,2/16/2023 13:59,Uzhhorod,Zakarpatska,2,51.751922,24.00673,other,3,3,storm,Telegram
294,6/8/2023 9:48,Haisyn,Vinnytska,3,50.076454,39.710945,pedestrian,4,1,rain,OSM
295,6/2/2021 17:24,Odesa,Odeska,1,49.866121,31.968873,hit_and_run,0,2,rain,Telegram
296,1/11/2020 13:13,Lozova,Kharkivska,3,47.187594,25.9827,rollover,2,3,snow,Opendatabot
297,11/11/2024 16:21,Lozova,Kharkivska,2,51.360952,30.270759,rollover,5,3,storm,Telegram
298,2/15/2020 1:33,Zolochiv,Lvivska,3,50.206235,37.718177,rollover,5,3,storm,OSM
299,10/18/2022 17:00,Novomoskovsk,Dniprovska,1,45.080712,29.270344,rollover,1,1,rain,Telegram
300,1/30/2022 0:41,Lozova,Kharkivska,2,46.47017,33.596658,pedestrian,5,1,clear,Telegram
301,1/23/2022 17:01,Kharkiv,Kharkivska,3,46.512489,32.678915,collision,2,2,rain,Telegram
302,11/20/2024 20:43,Dnipro,Dniprovska,1,45.422808,26.960115,hit_and_run,5,3,clear,OSM
303,7/2/2019 8:41,Chornomorsk,Odeska,1,48.138945,35.697483,other,2,2,snow,Opendatabot
304,2/8/2021 14:29,Lviv,Lvivska,2,46.842461,38.556576,pedestrian,5,2,snow,Telegram
305,12/7/2021 15:04,Haisyn,Vinnytska,1,49.072791,23.711308,hit_and_run,4,3,snow,Opendatabot
306,1/23/2019 4:13,Berehove,Zakarpatska,3,49.525264,38.53308,hit_and_run,4,2,storm,OSM
307,2/2/2024 16:27,Odesa,Odeska,2,48.238916,30.685751,collision,1,1,rain,OSM
308,12/21/2021 23:02,Odesa,Odeska,3,45.459428,32.774361,hit_and_run,3,3,rain,Opendatabot
309,4/23/2024 1:53,Zhmerynka,Vinnytska,1,50.347509,39.733064,collision,1,4,rain,OSM
310,2/27/2023 14:37,Chornomorsk,Odeska,2,44.924996,36.419552,other,5,2,fog,Telegram
311,12/29/2020 7:32,Vinnytsia,Vinnytska,3,45.343468,32.235024,hit_and_run,1,1,rain,Telegram
312,10/15/2021 16:25,Obukhiv,Kyivska,2,45.38418,23.462018,other,3,1,clear,Telegram
313,7/24/2024 9:00,Chornomorsk,Odeska,3,51.550119,34.940238,rollover,2,2,snow,OSM
314,2/16/2024 16:40,Kamianske,Dniprovska,2,44.244805,26.395031,hit_and_run,5,4,rain,OSM
315,11/5/2019 13:37,Kharkiv,Kharkivska,1,48.609093,29.43537,collision,4,2,fog,Opendatabot
316,12/29/2021 9:22,Chornomorsk,Odeska,1,47.513795,24.75817,rollover,5,4,clear,Telegram
317,12/26/2019 11:43,Kharkiv,Kharkivska,3,49.712071,22.279042,other,3,4,rain,OSM
318,8/13/2021 0:23,Mukachevo,Zakarpatska,3,51.463776,35.010105,rollover,3,4,storm,Telegram
319,11/19/2024 10:51,Novomoskovsk,Dniprovska,3,52.279062,38.327102,collision,3,2,rain,Opendatabot
320,3/24/2019 8:06,Kamianske,Dniprovska,2,49.726378,22.599397,pedestrian,1,4,fog,Opendatabot
321,3/23/2022 19:58,Vinnytsia,Vinnytska,3,51.227419,29.08981,pedestrian,2,4,rain,OSM
322,7/20/2024 4:45,Chornomorsk,Odeska,3,45.440075,34.322899,hit_and_run,1,3,rain,Telegram
323,3/26/2020 8:24,Lviv,Lvivska,2,45.136909,30.292678,hit_and_run,4,3,clear,Telegram
324,11/6/2021 15:10,Obukhiv,Kyivska,2,47.643917,36.260702,collision,1,4,snow,OSM
325,11/6/2025 18:12,Chornomorsk,Odeska,1,46.915319,31.729956,collision,2,1,fog,Telegram
326,2/10/2021 0:35,Odesa,Odeska,3,44.970107,30.472201,rollover,1,1,storm,Telegram
327,11/25/2019 22:50,Zolochiv,Lvivska,2,51.850736,24.24047,pedestrian,1,2,storm,OSM
328,12/11/2020 4:40,Odesa,Odeska,1,45.95201,34.813074,hit_and_run,2,3,fog,OSM
329,3/6/2021 6:35,Uzhhorod,Zakarpatska,1,44.238735,37.447252,other,3,4,storm,Telegram
330,4/14/2020 18:47,Kamianske,Dniprovska,2,50.582353,29.276284,rollover,5,2,clear,OSM
331,1/21/2024 13:11,Lviv,Lvivska,2,45.048632,31.355253,pedestrian,2,3,rain,OSM
332,8/17/2024 11:27,Irpin,Kyivska,3,45.100286,27.219835,rollover,3,4,snow,OSM
333,1/4/2020 7:08,Odesa,Odeska,1,46.840564,24.410236,rollover,2,1,storm,OSM
334,12/17/2019 11:13,Brovary,Kyivska,1,50.989014,34.47299,rollover,1,2,clear,Opendatabot
335,4/23/2023 8:20,Sokal,Lvivska,2,49.000042,39.812836,other,3,3,clear,Telegram
336,6/7/2022 16:56,Novomoskovsk,Dniprovska,2,45.108825,28.33451,rollover,0,2,clear,Opendatabot
337,8/3/2022 11:18,Irpin,Kyivska,3,51.189758,27.620645,other,0,3,storm,OSM
338,9/23/2024 11:23,Sokal,Lvivska,1,49.660793,22.839754,pedestrian,2,1,rain,Opendatabot
339,8/10/2022 7:37,Sokal,Lvivska,2,48.183967,37.818894,other,3,1,snow,Opendatabot
340,10/14/2020 4:17,Berehove,Zakarpatska,2,48.431873,23.728851,hit_and_run,3,2,storm,Telegram
341,11/9/2021 1:37,Mukachevo,Zakarpatska,3,47.91694,34.914573,hit_and_run,0,2,fog,Opendatabot
342,5/26/2025 18:37,Obukhiv,Kyivska,3,47.963515,36.316114,rollover,2,3,rain,Telegram
343,6/9/2024 17:07,Zolochiv,Lvivska,2,52.404545,25.42829,pedestrian,3,3,storm,OSM
344,10/19/2021 12:32,Chornomorsk,Odeska,2,49.467861,35.323685,other,0,3,clear,Opendatabot
345,10/1/2022 10:05,Kharkiv,Kharkivska,3,52.139207,36.251896,hit_and_run,1,2,storm,OSM
346,10/27/2024 19:19,Haisyn,Vinnytska,1,51.010134,31.188065,other,1,4,fog,Opendatabot
347,10/8/2024 20:05,Kharkiv,Kharkivska,1,51.65711,37.944457,rollover,2,2,storm,Telegram
348,3/26/2023 18:18,Lozova,Kharkivska,2,46.985669,28.65272,other,1,2,snow,Opendatabot
349,5/8/2022 2:24,Haisyn,Vinnytska,3,47.017258,38.16748,hit_and_run,2,2,clear,Telegram
350,5/27/2020 9:41,Zolochiv,Lvivska,1,47.04628,34.59769,hit_and_run,1,3,clear,Opendatabot
351,8/12/2022 19:06,Haisyn,Vinnytska,2,45.124551,35.441531,pedestrian,1,4,fog,Opendatabot
352,5/7/2020 10:01,Novomoskovsk,Dniprovska,3,51.543231,22.094055,hit_and_run,1,1,fog,Telegram
353,1/1/2022 3:51,Berehove,Zakarpatska,1,51.29684,37.222841,collision,0,1,rain,OSM
354,12/2/2025 4:15,Vinnytsia,Vinnytska,2,49.229915,36.516863,collision,1,1,rain,OSM
355,1/28/2022 4:21,Lviv,Lvivska,1,50.322334,35.238702,pedestrian,4,2,fog,OSM
356,1/2/2019 2:18,Chuhuiv,Kharkivska,3,50.279645,23.377792,pedestrian,4,1,storm,Opendatabot
357,2/20/2024 4:05,Obukhiv,Kyivska,3,45.527094,34.082105,collision,2,3,snow,Telegram
358,2/14/2021 22:54,Uzhhorod,Zakarpatska,3,49.944612,25.889975,collision,4,1,rain,OSM
359,11/22/2020 10:30,Bilhorod-Dnistrovskyi,Odeska,2,45.455283,36.903981,other,0,2,fog,Opendatabot
360,6/25/2021 21:18,Uzhhorod,Zakarpatska,2,44.395886,27.56247,collision,4,1,rain,Opendatabot
361,10/29/2021 7:51,Chuhuiv,Kharkivska,1,49.937572,37.460335,collision,5,3,fog,Telegram
362,1/2/2019 5:30,Vinnytsia,Vinnytska,2,44.29864,26.014549,hit_and_run,3,4,clear,Opendatabot
363,1/1/2019 15:54,Irpin,Kyivska,1,45.052211,37.766558,other,3,3,snow,Opendatabot
364,8/31/2025 0:45,Odesa,Odeska,2,50.954175,27.572285,collision,0,2,fog,Telegram
365,1/26/2019 12:10,Mukachevo,Zakarpatska,3,48.219825,26.3827,hit_and_run,5,1,snow,Telegram
366,7/16/2021 11:27,Uzhhorod,Zakarpatska,2,44.375936,23.529288,hit_and_run,0,2,storm,Opendatabot
367,7/10/2023 19:16,Lozova,Kharkivska,2,47.028996,37.756108,pedestrian,2,2,fog,OSM
368,5/18/2019 9:03,Bilhorod-Dnistrovskyi,Odeska,2,52.068448,23.53413,pedestrian,0,1,rain,Opendatabot
369,8/26/2019 17:18,Chornomorsk,Odeska,1,45.463243,28.068462,rollover,1,3,fog,OSM
370,6/2/2024 14:45,Zolochiv,Lvivska,1,44.246054,38.215554,collision,4,1,fog,Telegram
371,9/12/2023 16:59,Bilhorod-Dnistrovskyi,Odeska,1,45.37872,29.306197,other,2,1,rain,Telegram
372,2/11/2019 21:54,Kharkiv,Kharkivska,1,50.58948,32.648233,collision,5,2,snow,Telegram
373,12/26/2022 23:45,Bilhorod-Dnistrovskyi,Odeska,2,44.767905,24.161364,rollover,5,1,fog,Opendatabot
374,10/16/2021 19:18,Obukhiv,Kyivska,1,50.350262,24.316188,pedestrian,4,2,clear,OSM
375,4/11/2023 15:07,Zhmerynka,Vinnytska,1,50.568632,37.491998,collision,1,1,fog,OSM
376,2/13/2019 0:23,Odesa,Odeska,1,45.756533,25.667615,hit_and_run,3,4,fog,OSM
377,2/19/2020 12:09,Vinnytsia,Vinnytska,1,48.608503,23.984247,pedestrian,2,4,clear,Telegram
378,12/11/2023 1:13,Kamianske,Dniprovska,2,51.105629,32.800879,rollover,4,3,snow,Opendatabot
379,11/28/2023 17:38,Zolochiv,Lvivska,3,46.382203,31.563219,hit_and_run,4,3,clear,Telegram
380,8/28/2023 23:21,Novomoskovsk,Dniprovska,2,52.317768,38.227373,collision,1,4,clear,OSM
381,3/28/2023 19:45,Kamianske,Dniprovska,3,51.856101,23.401383,rollover,4,2,snow,Opendatabot
382,7/14/2019 16:04,Haisyn,Vinnytska,1,52.150731,29.281972,rollover,0,1,storm,Telegram
383,10/13/2023 19:39,Irpin,Kyivska,3,45.868503,37.304512,rollover,4,2,fog,OSM
384,6/16/2025 1:12,Mukachevo,Zakarpatska,1,48.06725,30.36379,rollover,2,4,storm,OSM
385,6/5/2019 5:35,Kharkiv,Kharkivska,3,44.592096,34.405056,hit_and_run,3,4,rain,Telegram
386,8/27/2023 3:19,Dnipro,Dniprovska,1,48.085348,36.08524,rollover,4,4,snow,OSM
387,5/22/2023 0:49,Zhmerynka,Vinnytska,3,45.652861,32.863739,pedestrian,3,4,snow,OSM
388,10/26/2020 5:49,Brovary,Kyivska,2,51.459868,24.388572,other,4,1,storm,OSM
389,7/4/2021 8:45,Lviv,Lvivska,2,49.784371,38.929492,hit_and_run,0,3,rain,Opendatabot
390,12/2/2019 1:14,Obukhiv,Kyivska,1,46.52146,23.067573,pedestrian,2,1,rain,Telegram
391,3/11/2025 14:12,Obukhiv,Kyivska,2,45.193108,27.86161,other,5,1,rain,Opendatabot
392,5/25/2022 22:25,Mukachevo,Zakarpatska,3,47.98864,34.830859,rollover,5,1,clear,Opendatabot
393,9/26/2022 4:19,Uzhhorod,Zakarpatska,3,46.61192,35.316996,other,0,1,fog,OSM
394,8/21/2019 17:26,Brovary,Kyivska,2,46.211659,37.519243,collision,5,3,clear,Opendatabot
395,12/24/2024 16:54,Kharkiv,Kharkivska,3,44.824528,28.444276,pedestrian,2,2,fog,OSM
396,3/1/2021 23:30,Brovary,Kyivska,3,46.367343,32.534415,pedestrian,5,2,storm,Telegram
397,12/9/2023 18:31,Kamianske,Dniprovska,1,47.983252,24.512233,hit_and_run,3,3,fog,Telegram
398,5/22/2024 19:06,Irpin,Kyivska,3,51.772529,39.940544,rollover,5,1,snow,Telegram
399,9/15/2024 20:46,Obukhiv,Kyivska,2,48.962263,31.884628,collision,5,2,rain,Opendatabot
400,1/10/2019 5:14,Haisyn,Vinnytska,1,46.673274,35.573272,rollover,3,2,storm,Telegram
401,8/30/2024 6:10,Dnipro,Dniprovska,3,49.230603,24.965699,pedestrian,5,4,storm,Opendatabot
402,12/8/2024 9:35,Bilhorod-Dnistrovskyi,Odeska,1,44.942872,34.063013,hit_and_run,3,2,rain,Telegram
403,7/8/2023 14:22,Zhmerynka,Vinnytska,3,51.595491,31.569855,rollover,5,2,rain,Telegram
404,9/2/2021 23:25,Kharkiv,Kharkivska,3,46.519176,32.779178,rollover,5,2,fog,Telegram
405,4/15/2019 0:58,Chornomorsk,Odeska,2,45.095725,26.247424,collision,5,1,storm,OSM
406,12/23/2020 12:05,Kamianske,Dniprovska,2,45.968623,38.280899,other,4,3,clear,Telegram
407,11/17/2025 19:05,Sokal,Lvivska,3,50.784471,24.141292,pedestrian,1,3,clear,Opendatabot
408,3/4/2023 9:12,Berehove,Zakarpatska,1,45.259128,30.877045,collision,0,4,rain,OSM
409,6/1/2020 9:01,Lozova,Kharkivska,3,50.415458,22.209468,rollover,0,3,storm,Opendatabot
410,8/20/2021 2:05,Kharkiv,Kharkivska,1,45.357105,28.209961,hit_and_run,0,2,rain,Telegram
411,4/26/2023 9:30,Sokal,Lvivska,1,51.156068,38.892886,collision,4,3,snow,OSM
412,3/12/2021 20:39,Dnipro,Dniprovska,3,50.317673,38.71768,rollover,3,1,rain,OSM
413,10/4/2022 9:30,Lozova,Kharkivska,1,51.689756,30.532421,rollover,2,4,fog,OSM
414,2/8/2019 11:27,Lozova,Kharkivska,3,48.530045,26.08051,rollover,2,2,storm,Telegram
415,6/10/2025 22:01,Berehove,Zakarpatska,3,47.39824,24.37776,other,0,4,fog,Telegram
416,5/19/2020 17:18,Lozova,Kharkivska,2,44.081894,27.156461,collision,0,1,fog,OSM
417,9/10/2019 11:52,Bilhorod-Dnistrovskyi,Odeska,3,45.53403,23.768011,other,3,2,rain,Opendatabot
418,10/8/2019 15:26,Brovary,Kyivska,2,45.841917,36.993297,pedestrian,0,4,rain,Opendatabot
419,6/23/2024 19:17,Mukachevo,Zakarpatska,1,44.474266,32.085228,hit_and_run,5,3,rain,OSM
420,8/29/2025 5:02,Odesa,Odeska,3,51.709079,35.683907,rollover,4,3,rain,OSM
421,5/7/2019 21:29,Brovary,Kyivska,3,48.416921,31.369475,collision,0,3,clear,Opendatabot
422,12/31/2022 19:40,Odesa,Odeska,2,45.465766,28.526564,other,1,3,clear,Telegram
423,6/21/2025 2:23,Sokal,Lvivska,1,50.334026,23.06218,rollover,3,2,fog,Opendatabot
424,8/26/2024 18:45,Irpin,Kyivska,2,44.403149,31.787054,other,3,4,clear,Opendatabot
425,5/8/2022 14:09,Haisyn,Vinnytska,2,48.509625,31.788327,collision,3,3,clear,Telegram
426,12/20/2020 23:31,Haisyn,Vinnytska,2,44.94121,37.695079,pedestrian,5,2,clear,Opendatabot
427,10/30/2020 4:00,Dnipro,Dniprovska,1,45.847763,29.447184,other,4,1,fog,Telegram
428,1/28/2020 2:50,Mukachevo,Zakarpatska,3,45.394453,26.975617,other,0,2,snow,Telegram
429,9/29/2023 14:02,Zolochiv,Lvivska,3,48.957743,27.76164,collision,3,4,snow,Opendatabot
430,10/9/2023 23:49,Irpin,Kyivska,3,46.851301,22.056377,hit_and_run,2,4,snow,Telegram
431,4/19/2024 22:45,Haisyn,Vinnytska,2,45.867231,37.035882,hit_and_run,0,1,snow,Opendatabot
432,10/13/2020 3:38,Uzhhorod,Zakarpatska,3,48.03811,38.700677,pedestrian,4,3,clear,OSM
433,11/14/2019 20:04,Haisyn,Vinnytska,2,52.326374,36.898078,collision,3,2,clear,OSM
434,4/1/2019 3:32,Novomoskovsk,Dniprovska,1,50.247551,26.627409,pedestrian,5,2,rain,OSM
435,8/22/2021 17:34,Odesa,Odeska,1,50.705928,33.448051,rollover,5,4,fog,Telegram
436,7/21/2023 1:34,Brovary,Kyivska,3,49.923618,27.350054,rollover,5,4,clear,OSM
437,8/26/2023 16:12,Brovary,Kyivska,2,46.869985,36.016473,hit_and_run,0,3,fog,Opendatabot
438,9/14/2025 0:53,Lviv,Lvivska,3,49.865449,23.751482,other,1,3,snow,OSM
439,9/4/2019 19:50,Dnipro,Dniprovska,1,50.813238,25.1309,other,1,3,storm,Telegram
440,10/3/2019 22:57,Kharkiv,Kharkivska,2,46.446743,34.447742,collision,4,1,fog,OSM
441,1/27/2024 8:57,Kamianske,Dniprovska,1,44.062087,33.139076,collision,1,2,storm,Telegram
442,10/27/2021 21:20,Obukhiv,Kyivska,2,44.65028,35.261264,collision,3,4,snow,Opendatabot
443,6/15/2021 15:18,Chornomorsk,Odeska,2,48.660739,25.659415,rollover,3,4,storm,Telegram
444,9/5/2022 20:17,Sokal,Lvivska,1,45.462392,35.242352,other,1,3,fog,Telegram
445,2/7/2025 21:05,Odesa,Odeska,1,47.678585,34.09533,rollover,3,2,clear,OSM
446,3/13/2022 14:09,Chornomorsk,Odeska,3,51.198579,35.508194,collision,5,4,snow,Opendatabot
447,6/16/2023 1:52,Zolochiv,Lvivska,2,49.064504,26.44067,pedestrian,5,2,clear,OSM
448,5/17/2021 20:25,Novomoskovsk,Dniprovska,1,45.194047,26.445297,collision,2,1,storm,OSM
449,3/19/2024 15:56,Haisyn,Vinnytska,2,48.285238,24.429876,pedestrian,2,4,rain,OSM
450,5/16/2019 7:34,Irpin,Kyivska,3,47.356472,26.45036,hit_and_run,1,2,clear,Opendatabot
451,12/19/2024 15:17,Obukhiv,Kyivska,1,50.238126,29.895522,pedestrian,5,1,fog,OSM
452,12/21/2019 8:42,Bilhorod-Dnistrovskyi,Odeska,3,48.302557,30.880831,rollover,4,4,fog,Telegram
453,9/22/2025 10:49,Chuhuiv,Kharkivska,2,52.008335,25.177423,other,4,1,rain,OSM
454,9/29/2019 7:25,Chornomorsk,Odeska,3,44.945057,38.791394,collision,1,4,storm,Opendatabot
455,2/27/2024 19:22,Dnipro,Dniprovska,1,46.410867,32.443656,collision,5,2,rain,Opendatabot
456,11/14/2022 13:36,Irpin,Kyivska,2,45.982673,25.239013,other,1,1,rain,Telegram
457,12/22/2021 4:31,Berehove,Zakarpatska,3,51.194966,35.632715,collision,4,2,fog,Telegram
458,4/11/2019 4:43,Sokal,Lvivska,2,52.238196,28.143036,collision,2,4,rain,Opendatabot
459,3/12/2022 20:47,Odesa,Odeska,2,50.699914,34.817566,hit_and_run,2,4,clear,Telegram
460,1/28/2022 6:41,Mukachevo,Zakarpatska,3,45.553582,31.337147,hit_and_run,2,4,fog,Telegram
461,2/11/2020 13:11,Berehove,Zakarpatska,1,50.422898,36.257519,rollover,4,2,fog,Opendatabot
462,8/30/2019 4:44,Brovary,Kyivska,2,51.492051,36.083187,other,0,4,fog,Telegram
463,3/18/2020 13:34,Bilhorod-Dnistrovskyi,Odeska,3,50.084672,28.280354,rollover,1,4,storm,Opendatabot
464,4/27/2025 6:32,Odesa,Odeska,2,52.321623,34.569516,hit_and_run,5,2,snow,OSM
465,11/28/2022 11:20,Irpin,Kyivska,1,47.323172,29.273675,rollover,2,4,clear,OSM
466,9/24/2025 2:16,Dnipro,Dniprovska,2,50.845939,31.57696,other,1,2,fog,OSM
467,6/1/2021 3:15,Novomoskovsk,Dniprovska,1,44.622766,24.23082,collision,1,1,clear,OSM
468,7/26/2024 2:42,Sokal,Lvivska,3,50.684808,39.703831,rollover,2,1,rain,Telegram
469,4/26/2019 23:33,Kharkiv,Kharkivska,3,51.678988,39.535528,other,3,3,rain,Opendatabot
470,10/23/2020 4:10,Odesa,Odeska,3,52.140217,26.42047,collision,3,4,snow,Telegram
471,9/22/2021 3:14,Uzhhorod,Zakarpatska,1,46.92152,27.134718,other,3,3,rain,Opendatabot
472,8/24/2022 8:45,Haisyn,Vinnytska,3,46.33545,34.43209,rollover,5,1,storm,Opendatabot
473,6/16/2021 0:47,Dnipro,Dniprovska,3,45.914296,38.699088,collision,0,4,snow,Opendatabot
474,12/12/2020 6:40,Haisyn,Vinnytska,1,44.276483,26.942435,collision,5,1,rain,Telegram
475,4/2/2021 3:55,Chuhuiv,Kharkivska,2,51.531393,35.49678,hit_and_run,2,1,storm,Opendatabot
476,4/3/2025 3:42,Chornomorsk,Odeska,1,50.515892,30.484971,other,4,2,snow,Telegram
477,7/9/2020 23:01,Sokal,Lvivska,2,51.609704,27.94495,other,1,1,rain,Opendatabot
478,6/13/2024 16:00,Haisyn,Vinnytska,1,45.665042,31.805848,hit_and_run,5,4,clear,OSM
479,1/29/2020 12:37,Uzhhorod,Zakarpatska,3,46.477255,29.348405,hit_and_run,2,2,fog,Opendatabot
480,11/27/2019 13:51,Brovary,Kyivska,2,49.881032,28.90349,other,3,3,storm,Opendatabot
481,8/5/2021 10:49,Berehove,Zakarpatska,1,47.741652,30.680524,pedestrian,1,3,snow,OSM
482,8/2/2024 4:07,Irpin,Kyivska,3,49.110115,39.611398,hit_and_run,5,3,fog,Telegram
483,11/29/2019 3:38,Chuhuiv,Kharkivska,1,50.179733,22.698464,collision,3,2,clear,OSM
484,4/1/2019 22:23,Bilhorod-Dnistrovskyi,Odeska,3,51.365723,39.528584,other,4,4,storm,Opendatabot
485,8/8/2024 0:00,Odesa,Odeska,2,48.158716,27.713769,rollover,1,2,fog,Opendatabot
486,10/17/2020 9:55,Lozova,Kharkivska,2,51.845554,39.417748,hit_and_run,1,3,clear,Opendatabot
487,8/6/2023 6:59,Novomoskovsk,Dniprovska,1,44.346629,29.627263,rollover,4,4,fog,Opendatabot
488,7/20/2021 15:57,Sokal,Lvivska,3,51.928184,27.438244,rollover,0,4,clear,Telegram
489,7/9/2020 12:03,Vinnytsia,Vinnytska,2,44.05406,24.272031,collision,5,2,storm,OSM
490,10/25/2023 12:47,Bilhorod-Dnistrovskyi,Odeska,3,44.230711,25.057392,collision,1,1,fog,OSM
491,8/11/2021 6:29,Brovary,Kyivska,3,48.010919,39.202045,other,4,1,snow,OSM
492,6/12/2025 17:25,Uzhhorod,Zakarpatska,1,51.150346,24.609066,other,2,4,rain,OSM
493,11/28/2025 8:26,Odesa,Odeska,1,44.994574,27.592661,collision,5,2,rain,Telegram
494,6/22/2023 17:49,Chornomorsk,Odeska,3,48.387225,25.943407,collision,5,4,clear,Telegram
495,7/31/2021 23:36,Haisyn,Vinnytska,2,50.522366,34.509226,rollover,3,1,storm,Telegram
496,12/21/2024 10:51,Chornomorsk,Odeska,3,49.634099,37.032924,collision,2,1,storm,OSM
497,8/1/2021 11:35,Novomoskovsk,Dniprovska,2,50.651939,36.381523,rollover,3,2,rain,Telegram
498,4/2/2021 6:36,Uzhhorod,Zakarpatska,2,49.108377,28.669132,rollover,3,3,clear,Opendatabot
499,8/5/2024 10:01,Chornomorsk,Odeska,1,46.512588,37.014216,rollover,3,2,fog,Opendatabot
500,6/13/2019 22:20,Novomoskovsk,Dniprovska,2,46.113413,35.688831,rollover,4,2,rain,OSM
501,10/12/2025 11:03,Zolochiv,Lvivska,1,45.445749,35.15161,rollover,5,2,clear,Telegram
502,8/23/2025 6:34,Irpin,Kyivska,3,47.564275,24.689906,rollover,3,2,snow,Opendatabot
503,12/26/2021 16:58,Brovary,Kyivska,2,50.015716,30.539276,rollover,0,1,snow,Opendatabot
504,6/7/2022 14:32,Chuhuiv,Kharkivska,3,49.252859,29.326033,rollover,4,3,storm,Opendatabot
505,7/1/2023 20:25,Obukhiv,Kyivska,2,44.884319,31.305454,rollover,0,2,rain,Telegram
